user_id,signup_date,segment,target_role,resume_uploaded,assessment_completed,roadmap_generated,first_task_completed,d7_active,d30_active
U01330,2026-02-10,Final-year student,Product Manager,1,0,0,0,0,0
U01331,2026-06-21,Fresh graduate,Product Manager,1,0,0,0,0,0
U01332,2026-04-23,Fresh graduate,Marketing,1,1,0,0,0,0
U01333,2026-04-07,Fresh graduate,Product Manager,0,0,0,0,0,0
U01334,2026-02-23,Working professional,Product Manager,0,0,0,0,0,0
U01335,2026-06-08,Working professional,Software Engineer,0,0,0,0,0,0
U01336,2026-01-06,Working professional,Product Manager,1,1,1,0,0,0
U01337,2026-01-21,Final-year student,Product Manager,1,0,0,0,0,0
U01338,2026-02-02,Fresh graduate,Product Manager,1,1,1,1,0,0
U01339,2026-04-28,Working professional,Product Manager,1,1,0,0,0,0
U01340,2026-01-19,Final-year student,Software Engineer,1,1,0,0,0,0
U01341,2026-05-24,Final-year student,Data Analyst,1,1,1,1,1,0
U01342,2026-02-05,Working professional,Marketing,1,0,0,0,0,0
U01343,2026-05-02,Fresh graduate,Data Analyst,1,1,0,0,0,0
U01344,2026-05-24,Fresh graduate,Product Manager,1,1,1,0,0,0
U01345,2026-06-08,Working professional,Product Manager,0,0,0,0,0,0
U01346,2026-02-22,Fresh graduate,Software Engineer,1,1,1,1,0,0
U01347,2026-01-14,Final-year student,Marketing,1,1,1,1,0,0
U01348,2026-05-17,Final-year student,Software Engineer,1,1,1,0,0,0
U01349,2026-03-22,Final-year student,Product Manager,1,1,0,0,0,0
U01350,2026-06-20,Final-year student,Software Engineer,1,1,1,1,1,1
U01351,2026-02-03,Fresh graduate,Data Analyst,0,0,0,0,0,0
U01352,2026-04-14,Working professional,Marketing,1,1,0,0,0,0
U01353,2026-01-22,Final-year student,Data Analyst,1,1,1,1,1,0
U01354,2026-03-29,Final-year student,Product Manager,1,0,0,0,0,0
U01355,2026-01-01,Working professional,Product Manager,1,0,0,0,0,0
U01356,2026-05-16,Final-year student,Product Manager,1,1,1,0,0,0
U01357,2026-04-19,Fresh graduate,Product Manager,1,1,0,0,0,0
U01358,2026-01-18,Fresh graduate,Marketing,1,1,0,0,0,0
U01359,2026-03-31,Fresh graduate,Product Manager,1,1,0,0,0,0
U01360,2026-03-19,Final-year student,Product Manager,1,1,1,1,1,0
U01361,2026-05-02,Fresh graduate,Product Manager,0,0,0,0,0,0
U01362,2026-03-31,Final-year student,Software Engineer,1,1,0,0,0,0
U01363,2026-03-24,Fresh graduate,Product Manager,1,1,1,1,0,0
U01364,2026-05-30,Final-year student,Product Manager,0,0,0,0,0,0
U01365,2026-04-04,Fresh graduate,Data Analyst,1,0,0,0,0,0
U01366,2026-05-27,Fresh graduate,Product Manager,1,1,1,1,0,0
U01367,2026-06-09,Final-year student,Product Manager,1,1,1,0,0,0
U01368,2026-06-02,Final-year student,Product Manager,0,0,0,0,0,0
U01369,2026-06-21,Final-year student,Software Engineer,1,1,0,0,0,0
U01370,2026-05-06,Final-year student,Software Engineer,1,0,0,0,0,0
U01371,2026-04-12,Final-year student,Data Analyst,1,0,0,0,0,0
U01372,2026-04-06,Working professional,Product Manager,1,1,1,1,1,0
U01373,2026-02-06,Final-year student,Marketing,1,1,1,1,0,0
U01374,2026-05-30,Working professional,Software Engineer,1,0,0,0,0,0
U01375,2026-05-05,Working professional,Product Manager,0,0,0,0,0,0
U01376,2026-06-07,Final-year student,Product Manager,1,0,0,0,0,0
U01377,2026-05-07,Fresh graduate,Product Manager,1,1,0,0,0,0
U01378,2026-03-28,Working professional,Data Analyst,0,0,0,0,0,0
U01379,2026-02-23,Fresh graduate,Product Manager,1,1,1,1,0,0
U01380,2026-06-27,Final-year student,Product Manager,1,0,0,0,0,0
U01381,2026-05-13,Final-year student,Software Engineer,1,1,0,0,0,0
U01382,2026-06-07,Final-year student,Data Analyst,1,1,1,0,0,0
U01383,2026-04-16,Fresh graduate,Software Engineer,0,0,0,0,0,0
U01384,2026-04-02,Working professional,Data Analyst,1,1,0,0,0,0
U01385,2026-01-07,Working professional,Product Manager,0,0,0,0,0,0
U01386,2026-01-13,Final-year student,Data Analyst,1,1,0,0,0,0
U01387,2026-05-08,Fresh graduate,Product Manager,1,1,1,1,0,0
U01388,2026-02-10,Final-year student,Product Manager,1,0,0,0,0,0
U01389,2026-01-15,Working professional,Marketing,1,0,0,0,0,0
U01390,2026-05-20,Final-year student,Product Manager,1,1,0,0,0,0
U01391,2026-04-22,Working professional,Product Manager,1,1,1,0,0,0
U01392,2026-01-21,Working professional,Software Engineer,0,0,0,0,0,0
U01393,2026-03-31,Final-year student,Product Manager,1,0,0,0,0,0
U01394,2026-03-26,Final-year student,Product Manager,1,1,1,1,0,0
U01395,2026-01-01,Working professional,Software Engineer,1,0,0,0,0,0
U01396,2026-04-19,Final-year student,Data Analyst,1,1,0,0,0,0
U01397,2026-03-13,Fresh graduate,Data Analyst,1,1,1,1,0,0
U01398,2026-06-08,Working professional,Product Manager,1,1,1,0,0,0
U01399,2026-01-21,Fresh graduate,Software Engineer,0,0,0,0,0,0
U01400,2026-06-02,Final-year student,Data Analyst,1,1,1,1,0,0
U01401,2026-01-02,Final-year student,Product Manager,1,1,1,0,0,0
U01402,2026-05-18,Final-year student,Product Manager,1,1,0,0,0,0
U01403,2026-05-21,Working professional,Product Manager,0,0,0,0,0,0
U01404,2026-03-15,Final-year student,Product Manager,1,0,0,0,0,0
U01405,2026-02-20,Final-year student,Product Manager,1,1,1,0,0,0
U01406,2026-01-26,Final-year student,Software Engineer,1,1,1,0,0,0
U01407,2026-03-03,Working professional,Marketing,1,1,0,0,0,0
U01408,2026-05-01,Final-year student,Product Manager,1,1,1,1,0,0
U01409,2026-05-11,Working professional,Software Engineer,1,0,0,0,0,0
U01410,2026-02-02,Fresh graduate,Product Manager,1,1,1,0,0,0
U01411,2026-01-03,Working professional,Product Manager,1,1,1,1,0,0
U01412,2026-04-12,Working professional,Data Analyst,1,1,0,0,0,0
U01413,2026-04-15,Working professional,Product Manager,1,1,1,1,0,0
U01414,2026-06-26,Working professional,Marketing,1,1,1,0,0,0
U01415,2026-05-18,Final-year student,Product Manager,0,0,0,0,0,0
U01416,2026-04-10,Fresh graduate,Product Manager,1,1,1,1,0,0
U01417,2026-04-17,Fresh graduate,Product Manager,1,1,0,0,0,0
U01418,2026-04-27,Fresh graduate,Product Manager,1,1,0,0,0,0
U01419,2026-03-23,Working professional,Data Analyst,1,0,0,0,0,0
U01420,2026-05-02,Working professional,Software Engineer,1,1,1,0,0,0
U01421,2026-02-05,Fresh graduate,Product Manager,1,1,0,0,0,0
U01422,2026-05-30,Fresh graduate,Product Manager,1,1,1,0,0,0
U01423,2026-06-05,Fresh graduate,Software Engineer,1,1,1,0,0,0
U01424,2026-03-20,Final-year student,Data Analyst,1,1,0,0,0,0
U01425,2026-03-24,Final-year student,Product Manager,1,1,1,1,0,0
U01426,2026-03-31,Final-year student,Product Manager,1,1,1,1,0,0
U01427,2026-05-28,Final-year student,Product Manager,1,1,0,0,0,0
U01428,2026-02-01,Final-year student,Product Manager,1,1,1,1,0,0
U01429,2026-03-03,Fresh graduate,Product Manager,1,0,0,0,0,0
U01430,2026-04-21,Final-year student,Product Manager,0,0,0,0,0,0
U01431,2026-05-05,Working professional,Product Manager,1,1,1,0,0,0
U01432,2026-02-23,Fresh graduate,Product Manager,1,1,1,0,0,0
U01433,2026-01-22,Final-year student,Product Manager,1,1,1,0,0,0
U01434,2026-04-02,Final-year student,Marketing,1,1,1,0,0,0
U01435,2026-04-25,Final-year student,Software Engineer,1,1,1,1,0,0
U01436,2026-05-18,Working professional,Product Manager,1,1,0,0,0,0
U01437,2026-01-01,Final-year student,Product Manager,1,1,1,1,0,0
U01438,2026-01-04,Fresh graduate,Product Manager,0,0,0,0,0,0
U01439,2026-03-11,Working professional,Data Analyst,1,0,0,0,0,0
U01440,2026-04-12,Working professional,Software Engineer,1,1,0,0,0,0
U01441,2026-01-01,Final-year student,Product Manager,1,1,1,1,0,0
U01442,2026-02-01,Final-year student,Marketing,1,1,0,0,0,0
U01443,2026-03-17,Final-year student,Data Analyst,1,1,1,1,1,0
U01444,2026-02-20,Final-year student,Data Analyst,1,1,0,0,0,0
U01445,2026-05-08,Final-year student,Product Manager,0,0,0,0,0,0
U01446,2026-01-07,Fresh graduate,Product Manager,1,0,0,0,0,0
U01447,2026-06-09,Working professional,Software Engineer,0,0,0,0,0,0
U01448,2026-01-31,Fresh graduate,Product Manager,0,0,0,0,0,0
U01449,2026-03-21,Fresh graduate,Software Engineer,1,1,1,0,0,0
U01450,2026-06-27,Final-year student,Data Analyst,1,0,0,0,0,0
U01451,2026-04-30,Working professional,Product Manager,1,1,1,0,0,0
U01452,2026-06-29,Fresh graduate,Product Manager,1,1,0,0,0,0
U01453,2026-01-04,Working professional,Product Manager,1,1,1,0,0,0
U01454,2026-05-10,Working professional,Product Manager,1,1,1,1,0,0
U01455,2026-01-14,Final-year student,Software Engineer,1,0,0,0,0,0
U01456,2026-04-21,Final-year student,Software Engineer,1,0,0,0,0,0
U01457,2026-02-28,Final-year student,Product Manager,0,0,0,0,0,0
U01458,2026-05-20,Final-year student,Software Engineer,1,1,1,1,1,1
U01459,2026-01-23,Working professional,Product Manager,1,1,1,0,0,0
U01460,2026-06-11,Final-year student,Software Engineer,1,1,1,1,0,0
U01461,2026-03-28,Fresh graduate,Product Manager,1,1,1,0,0,0
U01462,2026-04-04,Fresh graduate,Software Engineer,1,1,1,0,0,0
U01463,2026-04-13,Final-year student,Software Engineer,0,0,0,0,0,0
U01464,2026-01-07,Final-year student,Product Manager,1,1,1,0,0,0
U01465,2026-02-25,Fresh graduate,Software Engineer,1,0,0,0,0,0
U01466,2026-05-08,Fresh graduate,Data Analyst,1,1,1,1,0,0
U01467,2026-06-22,Final-year student,Product Manager,1,1,1,0,0,0
U01468,2026-06-27,Final-year student,Software Engineer,0,0,0,0,0,0
U01469,2026-04-07,Fresh graduate,Marketing,1,1,1,0,0,0
U01470,2026-02-16,Final-year student,Data Analyst,1,0,0,0,0,0
U01471,2026-03-27,Working professional,Product Manager,0,0,0,0,0,0
U01472,2026-03-25,Final-year student,Software Engineer,1,1,0,0,0,0
U01473,2026-03-13,Final-year student,Marketing,1,1,0,0,0,0
U01474,2026-03-07,Fresh graduate,Software Engineer,1,1,1,1,0,0
U01475,2026-06-06,Fresh graduate,Product Manager,0,0,0,0,0,0
U01476,2026-03-12,Fresh graduate,Product Manager,1,0,0,0,0,0
U01477,2026-01-06,Final-year student,Data Analyst,1,1,0,0,0,0
U01478,2026-05-10,Working professional,Product Manager,1,1,1,1,0,0
U01479,2026-04-30,Fresh graduate,Product Manager,1,1,0,0,0,0
U01480,2026-03-10,Fresh graduate,Product Manager,1,1,0,0,0,0
U01481,2026-04-24,Final-year student,Data Analyst,1,1,1,1,1,0
U01482,2026-06-19,Final-year student,Product Manager,1,1,1,0,0,0
U01483,2026-06-16,Fresh graduate,Data Analyst,1,1,0,0,0,0
U01484,2026-05-23,Final-year student,Software Engineer,0,0,0,0,0,0
U01485,2026-04-16,Fresh graduate,Marketing,1,1,1,1,1,0
U01486,2026-01-05,Final-year student,Data Analyst,1,1,1,0,0,0
U01487,2026-04-03,Working professional,Product Manager,1,1,1,0,0,0
U01488,2026-05-28,Fresh graduate,Software Engineer,1,1,1,0,0,0
U01489,2026-06-02,Working professional,Product Manager,0,0,0,0,0,0
U01490,2026-05-20,Fresh graduate,Marketing,1,1,1,0,0,0
U01491,2026-06-27,Final-year student,Product Manager,1,1,1,0,0,0
U01492,2026-04-03,Working professional,Software Engineer,1,1,0,0,0,0
U01493,2026-01-20,Fresh graduate,Data Analyst,1,1,1,1,0,0
U01494,2026-03-31,Fresh graduate,Product Manager,1,0,0,0,0,0
U01495,2026-02-27,Final-year student,Data Analyst,1,1,1,1,1,0
U01496,2026-05-31,Fresh graduate,Product Manager,1,0,0,0,0,0
U01497,2026-05-20,Working professional,Product Manager,1,1,1,0,0,0
U01498,2026-03-18,Fresh graduate,Product Manager,1,1,1,0,0,0
U01499,2026-03-11,Final-year student,Product Manager,1,1,1,1,0,0
U01500,2026-01-29,Fresh graduate,Software Engineer,0,0,0,0,0,0
U01501,2026-01-08,Fresh graduate,Marketing,1,1,1,0,0,0
U01502,2026-02-26,Working professional,Product Manager,1,0,0,0,0,0
U01503,2026-02-13,Final-year student,Software Engineer,1,1,1,1,1,0
U01504,2026-02-17,Final-year student,Data Analyst,1,1,1,1,0,0
U01505,2026-06-29,Working professional,Data Analyst,1,1,1,0,0,0
U01506,2026-05-03,Fresh graduate,Product Manager,1,1,0,0,0,0
U01507,2026-04-10,Fresh graduate,Marketing,1,1,1,0,0,0
U01508,2026-02-02,Fresh graduate,Product Manager,1,1,1,0,0,0
U01509,2026-06-01,Final-year student,Software Engineer,1,1,0,0,0,0
U01510,2026-04-27,Fresh graduate,Software Engineer,1,1,1,1,0,0
U01511,2026-04-03,Final-year student,Data Analyst,1,0,0,0,0,0
U01512,2026-03-25,Final-year student,Product Manager,0,0,0,0,0,0
U01513,2026-04-10,Fresh graduate,Product Manager,1,1,1,0,0,0
U01514,2026-06-01,Fresh graduate,Data Analyst,1,1,1,0,0,0
U01515,2026-05-10,Working professional,Product Manager,1,1,1,0,0,0
U01516,2026-03-29,Final-year student,Product Manager,0,0,0,0,0,0
U01517,2026-05-01,Final-year student,Software Engineer,1,1,1,0,0,0
U01518,2026-06-17,Working professional,Software Engineer,1,1,0,0,0,0
U01519,2026-02-28,Final-year student,Product Manager,1,1,1,1,1,0
U01520,2026-06-12,Final-year student,Product Manager,1,1,0,0,0,0
U01521,2026-04-20,Final-year student,Marketing,0,0,0,0,0,0
U01522,2026-02-03,Fresh graduate,Product Manager,1,1,1,0,0,0
U01523,2026-06-24,Working professional,Product Manager,0,0,0,0,0,0
U01524,2026-05-04,Fresh graduate,Product Manager,1,1,1,1,0,0
U01525,2026-03-11,Fresh graduate,Product Manager,1,1,1,1,0,0
U01526,2026-02-08,Final-year student,Marketing,1,1,1,0,0,0
U01527,2026-06-14,Final-year student,Product Manager,1,1,1,1,0,0
U01528,2026-05-29,Fresh graduate,Product Manager,1,1,1,0,0,0
U01529,2026-01-09,Final-year student,Product Manager,1,1,1,1,0,0
U01530,2026-04-25,Final-year student,Product Manager,1,1,1,0,0,0
U01531,2026-01-21,Final-year student,Product Manager,1,1,0,0,0,0
U01532,2026-02-22,Final-year student,Marketing,1,1,1,1,1,1
U01533,2026-04-13,Fresh graduate,Software Engineer,1,1,0,0,0,0
U01534,2026-02-14,Fresh graduate,Product Manager,1,1,1,1,0,0
U01535,2026-04-03,Final-year student,Product Manager,1,1,1,0,0,0
U01536,2026-03-19,Fresh graduate,Product Manager,0,0,0,0,0,0
U01537,2026-04-15,Fresh graduate,Product Manager,1,0,0,0,0,0
U01538,2026-05-25,Fresh graduate,Software Engineer,1,1,1,0,0,0
U01539,2026-01-28,Working professional,Product Manager,1,0,0,0,0,0
U01540,2026-05-24,Final-year student,Software Engineer,1,1,0,0,0,0
U01541,2026-02-10,Working professional,Data Analyst,0,0,0,0,0,0
U01542,2026-01-07,Final-year student,Product Manager,1,1,0,0,0,0
U01543,2026-03-22,Final-year student,Marketing,1,0,0,0,0,0
U01544,2026-02-24,Final-year student,Product Manager,0,0,0,0,0,0
U01545,2026-02-03,Fresh graduate,Product Manager,1,1,1,0,0,0
U01546,2026-03-18,Final-year student,Data Analyst,0,0,0,0,0,0
U01547,2026-06-06,Final-year student,Product Manager,1,0,0,0,0,0
U01548,2026-04-16,Fresh graduate,Software Engineer,1,0,0,0,0,0
U01549,2026-05-12,Final-year student,Software Engineer,1,1,1,1,0,0
U01550,2026-01-27,Final-year student,Product Manager,1,1,0,0,0,0
U01551,2026-01-14,Final-year student,Data Analyst,1,0,0,0,0,0
U01552,2026-03-02,Final-year student,Product Manager,1,1,1,1,1,1
U01553,2026-05-20,Final-year student,Data Analyst,1,1,1,0,0,0
U01554,2026-06-09,Final-year student,Product Manager,1,1,1,1,0,0
U01555,2026-01-19,Final-year student,Product Manager,1,1,1,1,1,0
U01556,2026-03-27,Fresh graduate,Product Manager,1,0,0,0,0,0
U01557,2026-03-13,Working professional,Data Analyst,1,1,1,0,0,0
U01558,2026-05-14,Fresh graduate,Product Manager,1,1,0,0,0,0
U01559,2026-02-06,Fresh graduate,Data Analyst,1,1,1,1,0,0
U01560,2026-03-29,Working professional,Product Manager,1,1,1,0,0,0
U01561,2026-06-02,Working professional,Product Manager,1,1,0,0,0,0
U01562,2026-03-25,Fresh graduate,Product Manager,1,1,1,1,0,0
U01563,2026-05-21,Working professional,Product Manager,0,0,0,0,0,0
U01564,2026-04-22,Working professional,Marketing,1,1,0,0,0,0
U01565,2026-04-18,Fresh graduate,Product Manager,1,1,1,0,0,0
U01566,2026-02-16,Fresh graduate,Software Engineer,1,0,0,0,0,0
U01567,2026-06-28,Final-year student,Software Engineer,1,0,0,0,0,0
U01568,2026-02-14,Final-year student,Product Manager,1,1,1,1,0,0
U01569,2026-06-17,Fresh graduate,Software Engineer,1,1,1,1,0,0
U01570,2026-06-28,Fresh graduate,Data Analyst,1,1,1,1,0,0
U01571,2026-04-03,Final-year student,Software Engineer,0,0,0,0,0,0
U01572,2026-06-06,Fresh graduate,Product Manager,1,1,1,0,0,0
U01573,2026-05-09,Fresh graduate,Software Engineer,1,0,0,0,0,0
U01574,2026-05-13,Working professional,Software Engineer,0,0,0,0,0,0
U01575,2026-01-13,Final-year student,Product Manager,1,1,1,1,1,0
U01576,2026-01-25,Final-year student,Software Engineer,1,0,0,0,0,0
U01577,2026-01-13,Fresh graduate,Product Manager,1,1,0,0,0,0
U01578,2026-01-06,Working professional,Data Analyst,1,1,1,0,0,0
U01579,2026-05-31,Working professional,Marketing,1,0,0,0,0,0
U01580,2026-02-01,Working professional,Marketing,1,1,0,0,0,0
U01581,2026-01-02,Working professional,Data Analyst,1,0,0,0,0,0
U01582,2026-06-18,Final-year student,Software Engineer,1,1,1,1,0,0
U01583,2026-02-20,Final-year student,Software Engineer,1,1,1,1,0,0
U01584,2026-05-27,Final-year student,Product Manager,1,1,0,0,0,0
U01585,2026-06-22,Fresh graduate,Product Manager,1,1,1,0,0,0
U01586,2026-04-05,Working professional,Product Manager,1,1,1,1,0,0
U01587,2026-06-16,Final-year student,Product Manager,1,0,0,0,0,0
U01588,2026-06-24,Fresh graduate,Marketing,1,0,0,0,0,0
U01589,2026-01-26,Final-year student,Data Analyst,1,1,1,1,0,0
U01590,2026-01-27,Final-year student,Product Manager,1,0,0,0,0,0
U01591,2026-03-08,Final-year student,Product Manager,1,1,1,0,0,0
U01592,2026-04-11,Final-year student,Software Engineer,1,0,0,0,0,0
U01593,2026-05-22,Working professional,Product Manager,1,1,0,0,0,0
U01594,2026-02-02,Final-year student,Data Analyst,1,0,0,0,0,0
U01595,2026-02-04,Working professional,Marketing,1,0,0,0,0,0
U01596,2026-02-25,Fresh graduate,Product Manager,1,0,0,0,0,0
U01597,2026-02-18,Final-year student,Product Manager,1,0,0,0,0,0
U01598,2026-06-19,Final-year student,Product Manager,1,0,0,0,0,0
U01599,2026-03-13,Working professional,Product Manager,0,0,0,0,0,0
U01600,2026-06-06,Final-year student,Product Manager,0,0,0,0,0,0
U01601,2026-01-11,Working professional,Product Manager,1,1,0,0,0,0
U01602,2026-01-19,Final-year student,Product Manager,1,1,1,1,1,0
U01603,2026-05-25,Fresh graduate,Product Manager,1,1,0,0,0,0
U01604,2026-02-14,Working professional,Product Manager,1,0,0,0,0,0
U01605,2026-01-15,Final-year student,Software Engineer,1,1,1,1,0,0
U01606,2026-04-18,Final-year student,Product Manager,1,1,1,0,0,0
U01607,2026-01-27,Working professional,Data Analyst,0,0,0,0,0,0
U01608,2026-01-12,Final-year student,Product Manager,1,1,1,0,0,0
U01609,2026-03-15,Final-year student,Product Manager,1,1,0,0,0,0
U01610,2026-04-10,Final-year student,Product Manager,1,1,1,0,0,0
U01611,2026-04-05,Final-year student,Software Engineer,1,1,1,1,0,0
U01612,2026-04-16,Fresh graduate,Product Manager,1,1,1,1,0,0
U01613,2026-01-05,Fresh graduate,Product Manager,1,1,1,0,0,0
U01614,2026-02-22,Final-year student,Product Manager,1,1,1,0,0,0
U01615,2026-03-03,Working professional,Marketing,1,1,1,0,0,0
U01616,2026-02-22,Final-year student,Product Manager,1,0,0,0,0,0
U01617,2026-04-11,Final-year student,Product Manager,0,0,0,0,0,0
U01618,2026-02-11,Fresh graduate,Data Analyst,1,1,1,1,1,0
U01619,2026-04-24,Working professional,Product Manager,1,1,1,1,0,0
U01620,2026-06-18,Final-year student,Product Manager,1,1,1,0,0,0
U01621,2026-04-29,Final-year student,Data Analyst,1,0,0,0,0,0
U01622,2026-03-11,Fresh graduate,Product Manager,1,1,1,0,0,0
U01623,2026-03-20,Working professional,Product Manager,1,1,0,0,0,0
U01624,2026-04-16,Final-year student,Product Manager,0,0,0,0,0,0
U01625,2026-05-11,Final-year student,Product Manager,1,1,1,1,0,0
U01626,2026-02-24,Fresh graduate,Marketing,0,0,0,0,0,0
U01627,2026-01-07,Final-year student,Software Engineer,1,1,1,0,0,0
U01628,2026-05-07,Final-year student,Software Engineer,1,1,0,0,0,0
U01629,2026-04-30,Final-year student,Product Manager,1,1,1,0,0,0
U01630,2026-01-19,Final-year student,Software Engineer,1,1,1,1,0,0
U01631,2026-04-23,Fresh graduate,Software Engineer,1,1,0,0,0,0
U01632,2026-01-13,Working professional,Product Manager,0,0,0,0,0,0
U01633,2026-04-26,Fresh graduate,Data Analyst,1,0,0,0,0,0
U01634,2026-05-14,Fresh graduate,Software Engineer,1,1,0,0,0,0
U01635,2026-01-03,Working professional,Data Analyst,1,0,0,0,0,0
U01636,2026-05-11,Final-year student,Product Manager,1,1,1,0,0,0
U01637,2026-01-22,Final-year student,Product Manager,1,1,1,0,0,0
U01638,2026-02-17,Working professional,Software Engineer,1,0,0,0,0,0
U01639,2026-05-07,Final-year student,Data Analyst,1,1,1,1,0,0
U01640,2026-03-05,Fresh graduate,Product Manager,1,1,1,1,0,0
U01641,2026-06-25,Fresh graduate,Product Manager,0,0,0,0,0,0
U01642,2026-06-22,Final-year student,Data Analyst,1,1,1,0,0,0
U01643,2026-06-27,Fresh graduate,Product Manager,1,1,0,0,0,0
U01644,2026-01-19,Final-year student,Product Manager,1,1,1,0,0,0
U01645,2026-02-01,Final-year student,Software Engineer,1,0,0,0,0,0
U01646,2026-02-02,Fresh graduate,Product Manager,1,1,0,0,0,0
U01647,2026-04-16,Final-year student,Product Manager,1,1,1,0,0,0
